tid,cluster,title,imdbRating,ratingCount,year,nrOfWins,nrOfNominations,nrOfUserReviews,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
tt0112573,6,Braveheart (1995),8.4,523797,1995,19,20,1008,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0112641,7,Casino (1995),8.2,236730,1995,3,7,498,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0113247,1,Hass (1995),8.1,72274,1995,8,12,154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0113277,7,Heat (1995),8.3,324264,1995,0,0,841,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0114369,6,Sieben (1995),8.7,691425,1995,25,18,977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0114709,6,Toy Story (1995),8.3,410650,1995,19,13,311,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0114746,6,12 Monkeys (1995),8.1,342200,1995,10,8,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
tt0114787,1,Underground (1995),8.2,30610,1995,6,6,118,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0114814,6,Die üblichen Verdächtigen (1995),8.7,523742,1995,29,7,1110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0116282,6,Fargo - Blutiger Schnee (1996),8.2,310335,1996,60,32,752,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0117951,6,Trainspotting - Neue Helden (1996),8.2,343921,1996,19,15,482,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0118694,3,In the Mood for Love - Der Klang der Liebe (2000),8.1,55016,2000,35,27,293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0118715,6,The Big Lebowski (1998),8.2,380503,1998,1,9,972,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0118799,6,Das Leben ist schön (1997),8.6,266261,1997,56,31,972,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0119217,6,Good Will Hunting - Der gute Will Hunting (1997),8.2,414269,1997,18,37,611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0119488,6,L.A. Confidential (1997),8.3,319796,1997,78,48,591,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0119698,9,Prinzessin Mononoke (1997),8.5,150101,1997,11,5,516,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0120382,6,Die Truman Show (1998),8,455656,1998,32,37,789,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0120586,6,American History X (1998),8.6,550302,1998,3,9,1344,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0120689,6,The Green Mile (1999),8.5,499240,1999,15,23,1290,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0120735,6,Bube Dame König grAS (1998),8.2,304448,1998,13,7,509,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0120737,6,Der Herr der Ringe - Die Gefährten (2001),8.9,871819,2001,82,90,4928,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0120815,6,Der Soldat James Ryan (1998),8.6,600405,1998,58,56,2191,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0133093,6,Matrix (1999),8.7,841150,1999,29,36,3470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0137523,6,Fight Club (1999),8.9,900388,1999,5,13,2676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0154420,1,Das Fest (1998),8.2,52322,1998,28,16,249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0167260,6,Der Herr der Ringe - Die Rückkehr des Königs (2003),8.9,845383,2003,122,74,3049,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0167261,6,Der Herr der Ringe - Die zwei Türme (2002),8.8,760587,2002,76,83,2381,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0167404,6,Sixth Sense (1999),8.2,516468,1999,32,37,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0169102,5,Lagaan: Once Upon a Time in India (2001),8.3,33481,2001,44,19,228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0169547,6,American Beauty (1999),8.5,602828,1999,91,74,2648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0172495,6,Gladiator (2000),8.5,661296,2000,51,80,2277,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0180093,6,Requiem for a Dream (2000),8.4,413539,2000,27,36,1842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0198781,6,Die Monster AG (2001),8.1,374409,2001,14,31,546,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0208092,6,Snatch - Schweine und Diamanten (2000),8.4,432193,2000,4,5,696,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0209144,6,Memento (2000),8.6,605480,2000,47,34,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0211915,6,Die fabelhafte Welt der Amelie (2001),8.5,380600,2001,54,50,1255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0245429,6,Chihiros Reise ins Zauberland (2001),8.6,273502,2001,35,19,788,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245712,6,Amores perros (2000),8.2,130465,2000,56,15,346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0246578,6,Donnie Darko (2001),8.1,430315,2001,11,12,2031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0253474,6,Der Pianist (2002),8.5,331248,2002,49,47,718,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0266543,6,Findet Nemo (2003),8.2,451631,2003,37,37,804,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0266697,6,Kill Bill: Vol. 1 (2003),8.2,509895,2003,16,43,2044,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0268978,6,A Beautiful Mind - Genie und Wahnsinn (2001),8.2,389925,2001,28,51,1123,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0317248,6,City of God (2002),8.7,386540,2002,57,26,681,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0325980,6,Fluch der Karibik (2003),8.1,572501,2003,28,71,2072,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0338013,6,Vergiss mein nicht (2004),8.4,475849,2004,46,54,1448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0338564,7,Infernal Affairs - Die achte Hölle (2002),8.2,68704,2002,23,20,171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0347149,9,Das wandelnde Schloss (2004),8.2,136207,2004,9,14,298,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0353969,7,Salinui chueok (2003),8.1,39252,2003,14,2,107,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0361748,6,Inglourious Basterds (2009),8.3,561706,2009,76,63,1391,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0363163,10,Der Untergang (2004),8.3,184234,2004,18,17,532,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0364569,6,Oldboy (2003),8.4,245394,2003,18,11,742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0372784,6,Batman Begins (2005),8.3,659591,2005,9,44,2607,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0381681,3,Before Sunset (2004),8.1,113580,2004,8,12,467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0395169,6,Hotel Ruanda (2004),8.2,195628,2004,14,34,582,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0401383,6,Schmetterling und Taucherglocke (2007),8.1,75965,2007,56,41,167,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0401792,6,Sin City (2005),8.2,491210,2005,21,29,1677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0405094,6,Das Leben der Anderen (2006),8.5,185524,2006,66,25,371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0405159,6,Million Dollar Baby (2004),8.1,334315,2004,58,34,1068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0405508,1,Rang De Basanti (2006),8.6,36778,2006,16,18,294,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0407887,6,Departed - Unter Feinden (2006),8.5,598844,2006,64,63,1954,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0434409,6,V wie Vendetta (2005),8.2,557042,2005,4,17,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0435761,6,Toy Story 3 (2010),8.5,356405,2010,36,44,657,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0440963,6,Das Bourne Ultimatum (2007),8.1,350787,2007,17,27,790,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0457430,6,Pans Labyrinth (2006),8.3,339845,2006,76,63,1025,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0468569,6,The Dark Knight (2008),9,1148515,2008,94,69,3930,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0469494,6,There Will Be Blood (2007),8.1,272992,2007,74,58,1053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0477348,6,No Country for Old Men (2007),8.2,434032,2007,110,51,1416,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0482571,6,Prestige - Die Meister der Magie (2006),8.5,555345,2006,4,17,1011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0758758,6,Into the Wild (2007),8.2,292747,2007,18,43,683,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0796366,6,Star Trek (2009),8.1,401744,2009,19,47,1499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0848228,6,Marvel's The Avengers (2012),8.2,638083,2012,22,55,1550,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0892769,6,Drachenzähmen leicht gemacht (2010),8.2,285643,2010,19,32,414,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0910970,6,WALL·E - Der letzte räumt die Erde auf (2008),8.5,476415,2008,52,49,966,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0947798,6,Black Swan (2010),8.1,413273,2010,57,125,1057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0986264,1,Taare Zameen Par (2007),8.6,48238,2007,13,15,261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0993846,6,The Wolf of Wall Street (2013),8.4,285401,2013,17,62,779,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1010048,6,Slumdog Millionär (2008),8.1,470400,2008,114,62,972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1028532,1,Hachiko - Eine wunderbare Freundschaft (2009),8.2,76285,2009,0,0,239,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1049413,6,Oben (2009),8.3,425870,2009,53,37,644,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1130884,6,Shutter Island (2010),8.1,495936,2010,4,27,884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1170358,6,Der Hobbit - Smaugs Einöde (2013),8.1,239935,2013,3,40,777,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1187043,3,3 Idiots (2009),8.5,103975,2009,20,13,267,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1201607,6,Harry Potter und die Heiligtümer des Todes - Teil 2 (2011),8.1,346862,2011,33,49,754,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1205489,6,Gran Torino (2008),8.2,405722,2008,20,8,815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1220719,1,Ip Man (2008),8.1,101486,2008,12,10,129,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1255953,7,Die Frau die singt - Incendies (2010),8.2,45292,2010,36,10,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt1291584,1,Warrior (2011),8.3,220357,2011,2,10,432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1305806,6,In ihren Augen (2009),8.3,82183,2009,48,34,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1345836,6,The Dark Knight Rises (2012),8.6,758626,2012,28,64,2576,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1375666,6,Inception (2010),8.8,942259,2010,83,110,2450,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1392214,7,Prisoners (2013),8.1,184698,2013,6,15,445,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1454029,6,The Help (2011),8.1,220355,2011,46,68,391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1454468,6,Gravity (2013),8.1,341562,2013,104,75,1556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt1490017,9,Lego (2014),8.3,52708,2014,1,0,225,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1504320,6,The King's Speech (2010),8.1,325645,2010,86,104,592,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1555149,7,Tropa de Elite 2 - O Inimigo Agora _ Outro (2010),8.1,46844,2010,23,11,59,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1675434,6,Ziemlich beste Freunde (2011),8.6,286016,2011,25,31,245,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1798709,6,Her (2013),8.3,98365,2013,42,58,389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt1832382,6,Nader und Simin - eine Trennung (2011),8.5,105123,2011,60,23,230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1853728,6,Django Unchained (2012),8.5,568296,2012,36,58,1012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1979320,1,Rush - Alles für den Sieg (2013),8.3,142959,2013,4,33,352,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2024544,6,12 Years a Slave (2013),8.3,161237,2013,131,137,455,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2106476,1,Die Jagd (2012),8.3,80966,2012,29,37,163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0050598,1,Ein König in New York (1957),7.3,4268,1957,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0023948,1,Dinner um acht (1933),7.9,5139,1933,0,0,83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0037077,3,The Miracle of Morgan's Creek (1944),8,4798,1944,3,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
tt0035753,7,Der Rabe (1943),7.6,5372,1943,0,0,41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0119167,7,Funny Games (1997),7.6,32584,1997,4,5,281,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0053459,2,Das Schreckenshaus des Dr. Rasanoff (1960),7.8,12002,1960,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073540,7,Picknick am Valentinstag (1975),7.6,20020,1975,3,11,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0062229,7,Der eiskalte Engel (1967),8.2,22465,1967,0,0,79,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0069995,2,Wenn die Gondeln Trauer tragen (1973),7.4,26050,1973,0,8,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0025919,3,Napoleon vom Broadway (1934),7.9,3874,1934,1,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0054167,2,Augen der Angst (1960),7.8,17160,1960,0,0,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0061811,7,In der Hitze der Nacht (1967),8,39484,1967,17,12,146,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt3317282,2,Videoclub (2013),4.9,18,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0071877,7,Mord im Orient Express (1974),7.3,28857,1974,8,16,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019421,1,Buster Keaton - Dampfer-Willis Sohn (1928),8,7236,1928,0,0,56,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0090756,7,Blue Velvet (1986),7.8,100580,1986,22,11,653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0077413,7,Tod auf dem Nil (1978),7.2,15392,1978,4,5,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0083908,7,Das Böse unter der Sonne (1982),7,6871,1982,0,0,62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0093223,7,Haus der Spiele (1987),7.3,14094,1987,6,2,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt1216487,7,Verdammnis (2009),7.1,55813,2009,0,0,132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0112722,7,Copykill (1995),6.5,36160,1995,2,1,122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0228786,7,Die purpurnen Flüsse (2000),6.9,40832,2000,1,9,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0021165,7,Mord - Sir John greift ein! (1930),6.4,3464,1930,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0027996,1,Mr. Deeds geht in die Stadt (1936),8,12499,1936,5,5,104,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0035169,3,The Palm Beach Story (1942),7.9,6804,1942,0,0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0091787,4,Precious Images (1986),7.4,442,1986,2,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0028096,7,Der versteinerte Wald (1936),7.7,7818,1936,0,0,86,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0171804,6,Boys Don't Cry (1999),7.6,63699,1999,47,27,423,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086066,7,Die Outsider (1983),7.2,45251,1983,1,3,290,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0067549,3,The Panic in Needle Park (1971),7.1,8763,1971,1,1,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0019379,3,Es tut sich was in Hollywood (1928),8.3,2400,1928,1,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0456396,3,Das Kind (2005),7.4,11521,2005,12,12,78,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0117509,3,William Shakespeares Romeo & Julia (1996),6.9,129664,1996,13,20,482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0029453,3,Pépé le Moko - Im Dunkel von Algier (1937),7.7,3792,1937,2,0,37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0114660,7,Das Leben nach dem Tod in Denver (1995),6.8,19544,1995,2,0,136,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069762,7,Badlands (1973),7.9,35743,1973,3,0,171,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0043386,3,Goldhelm (1952),7.8,2648,1952,1,1,25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0010879,3,When the Clouds Roll by (1919),7,530,1919,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0433547,9,Destroy All Humans! (Video Game 2005),7.9,321,2005,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0028597,3,Die schreckliche Wahrheit (1937),8,11147,1937,1,5,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0048728,7,_ber den Dächern von Nizza (1955),7.5,35545,1955,0,5,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0037008,7,Laura (1944),8.2,23895,1944,1,4,178,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
